PLAYER_ID,PLAYER_NAME,draft_year,hybrid_archetype_label,macro_archetype,shot_style_subtype,staged_extension_stance,staged_extension_stance_label,staged_band_text,staged_extension_reason,deliverable3_framework_status,forecast_support_status,forecast_outlook_bucket,forecast_confidence_band,forecast_uncertainty_band,comp_support_bucket,scarcity_tier,identity_drift_class,block1_support_note,card_title,card_market_text,card_forecast_text,card_reason_text,card_status_text
1909,Scott Padgett,1999,Low-Usage Interior Bigs | Rim Pressure Drivers,Low-Usage Interior Bigs,Rim Pressure Drivers,wait_and_save_flexibility,Wait and save flexibility,"Protected 3.4%, fair 6.2%, walk-away 6.9%; open 3.4%, target 4.8%, hard max 6.2%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,downside_leaning,high_confidence,low_uncertainty,moderate,replaceable,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Scott Padgett — Wait and save flexibility,"Protected 3.4%, fair 6.2%, walk-away 6.9%. Open at 3.4%, target 4.8%, hard max 6.2%.","Forecast support status: classification_or_truth_only. Outlook downside_leaning, confidence high_confidence, uncertainty low_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
1910,Leon Smith,1999,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,avoid_overcommitting,Avoid overcommitting,"Protected 1.7%, fair 3.1%, walk-away 4.3%; open 1.7%, target 1.7%, hard max 2.4%.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,weak,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Leon Smith — Avoid overcommitting,"Protected 1.7%, fair 3.1%, walk-away 4.3%. Open at 1.7%, target 1.7%, hard max 2.4%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
1911,John Celestand,1999,Fringe / Low-Opportunity Players | Midrange Shot Creators,Fringe / Low-Opportunity Players,Midrange Shot Creators,avoid_overcommitting,Avoid overcommitting,"Protected 0.1%, fair 3.8%, walk-away 7.5%; open 0.1%, target 0.1%, hard max 2.0%.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,weak,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,John Celestand — Avoid overcommitting,"Protected 0.1%, fair 3.8%, walk-away 7.5%. Open at 0.1%, target 0.1%, hard max 2.0%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
1913,Michael Ruffin,1999,Low-Usage Interior Bigs | Arc-Heavy Spacers,Low-Usage Interior Bigs,Arc-Heavy Spacers,wait_and_save_flexibility,Wait and save flexibility,"Protected 2.6%, fair 6.7%, walk-away 12.4%; open 2.6%, target 4.7%, hard max 6.7%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,downside_leaning,high_confidence,low_uncertainty,moderate,replaceable,insufficient_data,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Michael Ruffin — Wait and save flexibility,"Protected 2.6%, fair 6.7%, walk-away 12.4%. Open at 2.6%, target 4.7%, hard max 6.7%.","Forecast support status: classification_or_truth_only. Outlook downside_leaning, confidence high_confidence, uncertainty low_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
1914,Chris Herren,1999,Perimeter Wings & Connectors | Midrange Shot Creators,Perimeter Wings & Connectors,Midrange Shot Creators,wait_and_save_flexibility,Wait and save flexibility,"Protected 0.0%, fair 0.0%, walk-away 0.0%; open 0.0%, target 0.0%, hard max 0.0%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,weak,replaceable_middle,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Chris Herren — Wait and save flexibility,"Protected 0.0%, fair 0.0%, walk-away 0.0%. Open at 0.0%, target 0.0%, hard max 0.0%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
1915,Evan Eschmeyer,1999,Low-Usage Interior Bigs | Arc-Heavy Spacers,Low-Usage Interior Bigs,Arc-Heavy Spacers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 1.7%, fair 4.4%, walk-away 4.4%; open 2.8%, target 4.4%, hard max 4.4%.","Remain offer_now_disciplined_band: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,strong,replaceable,role_shifting_materially,No official Block 1 support merged; remain Block 2-only.,Evan Eschmeyer — Offer now at disciplined price,"Protected 1.7%, fair 4.4%, walk-away 4.4%. Open at 2.8%, target 4.4%, hard max 4.4%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain offer_now_disciplined_band: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
1916,Calvin Booth,1999,Low-Usage Interior Bigs | Arc-Heavy Spacers,Low-Usage Interior Bigs,Arc-Heavy Spacers,wait_and_save_flexibility,Wait and save flexibility,"Protected 5.2%, fair 5.2%, walk-away 5.2%; open 5.2%, target 5.2%, hard max 5.2%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,downside_leaning,high_confidence,low_uncertainty,weak,replaceable,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Calvin Booth — Wait and save flexibility,"Protected 5.2%, fair 5.2%, walk-away 5.2%. Open at 5.2%, target 5.2%, hard max 5.2%.","Forecast support status: classification_or_truth_only. Outlook downside_leaning, confidence high_confidence, uncertainty low_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
1917,Wang Zhi-zhi,1999,Low-Usage Interior Bigs | Rim Pressure Drivers,Low-Usage Interior Bigs,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 4.4%, fair 6.7%, walk-away 6.7%; open 5.3%, target 6.7%, hard max 6.7%.","Remain offer_now_disciplined_band: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,strong,replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Wang Zhi-zhi — Offer now at disciplined price,"Protected 4.4%, fair 6.7%, walk-away 6.7%. Open at 5.3%, target 6.7%, hard max 6.7%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain offer_now_disciplined_band: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
1918,Obinna Ekezie,1999,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,avoid_overcommitting,Avoid overcommitting,"Protected 1.1%, fair 7.3%, walk-away 12.4%; open 1.1%, target 1.1%, hard max 3.9%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,downside_leaning,high_confidence,low_uncertainty,weak,highly_replaceable,insufficient_data,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Obinna Ekezie — Avoid overcommitting,"Protected 1.1%, fair 7.3%, walk-away 12.4%. Open at 1.1%, target 1.1%, hard max 3.9%.","Forecast support status: classification_or_truth_only. Outlook downside_leaning, confidence high_confidence, uncertainty low_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
1919,Laron Profit,1999,Fringe / Low-Opportunity Players | Midrange Shot Creators,Fringe / Low-Opportunity Players,Midrange Shot Creators,avoid_overcommitting,Avoid overcommitting,"Protected 2.2%, fair 3.1%, walk-away 3.6%; open 2.2%, target 2.2%, hard max 2.6%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,downside_leaning,high_confidence,low_uncertainty,moderate,highly_replaceable,insufficient_data,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Laron Profit — Avoid overcommitting,"Protected 2.2%, fair 3.1%, walk-away 3.6%. Open at 2.2%, target 2.2%, hard max 2.6%.","Forecast support status: classification_or_truth_only. Outlook downside_leaning, confidence high_confidence, uncertainty low_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
